ETIQUETA,TIPO VEHÍCULO,ACCESO,CIUDAD,ZBE,ESTADO ZBE,OBSERVACIONES,URL - ORDENANZA MOVILIDAD SOSTENIBLE
B,furgoneta >3500 kg,LIBRE ,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Hasta 29/10/2026, a partir de esa fecha quienes no hayan registrado su coche o cambiado domicilio a esta zona en el IVTM de Málaga, no podrán circular. Aplican las excpeciones de prestación de servicios de: transporte público, vehículo histórico, transporte de mercancías, movilidad reducida, asistencia sanitaria, especial y de emergencias o por resolución extraordinaria del ayuntamiento.",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
B,camión >3500 kg (servicios),LIBRE ,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Hasta 29/10/2026, a partir de esa fecha quienes no hayan registrado su coche o cambiado domicilio a esta zona en el IVTM de Málaga, no podrán circular. Aplican las excpeciones de prestación de servicios de: transporte público, vehículo histórico, transporte de mercancías, movilidad reducida, asistencia sanitaria, especial y de emergencias o por resolución extraordinaria del ayuntamiento.",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
B,autobús >3500 kg (servicios),LIBRE ,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Hasta 29/10/2026, a partir de esa fecha quienes no hayan registrado su coche o cambiado domicilio a esta zona en el IVTM de Málaga, no podrán circular. Aplican las excpeciones de prestación de servicios de: transporte público, vehículo histórico, transporte de mercancías, movilidad reducida, asistencia sanitaria, especial y de emergencias o por resolución extraordinaria del ayuntamiento.",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
C,turismo,LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
C,motocicleta,LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
C,furgoneta,LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
C,camión (servicios),LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
C,autobús (servicios),LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
C,furgoneta >3500 kg,LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
C,camión >3500 kg (servicios),LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
C,autobús >3500 kg (servicios),LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
ECO,turismo,LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
ECO,motocicleta,LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
ECO,furgoneta,LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
ECO,camión (servicios),LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
ECO,autobús (servicios),LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
ECO,furgoneta >3500 kg,LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
ECO,camión >3500 kg (servicios),LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
ECO,autobús >3500 kg (servicios),LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
0,turismo,LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
0,motocicleta,LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
0,furgoneta,LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
0,camión (servicios),LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
0,autobús (servicios),LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
0,furgoneta >3500 kg,LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
0,camión >3500 kg (servicios),LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
0,autobús >3500 kg (servicios),LIBRE,Málaga,Ayuntamiento de Malaga ZBE,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://movilidad.malaga.eu/opencms/export/sites/movilidad/.content/galerias/Documentos-del-site/Ordenanza-de-Movilidad-de-la-ciudad-de-Malaga.-2024.pdf
SIN ETIQUETA,turismo,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
SIN ETIQUETA,motocicleta,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
SIN ETIQUETA,furgoneta,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
SIN ETIQUETA,camión (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
SIN ETIQUETA,autobús (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
SIN ETIQUETA,furgoneta >3500 kg,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
SIN ETIQUETA,camión >3500 kg (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
SIN ETIQUETA,autobús >3500 kg (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
B,turismo,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
B,motocicleta,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
B,furgoneta,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
B,camión (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
B,autobús (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
B,furgoneta >3500 kg,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
B,camión >3500 kg (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
B,autobús >3500 kg (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
C,turismo,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
C,motocicleta,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
C,furgoneta,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
C,camión (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
C,autobús (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
C,furgoneta >3500 kg,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
C,camión >3500 kg (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
C,autobús >3500 kg (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
ECO,turismo,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
ECO,motocicleta,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
ECO,furgoneta,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
ECO,camión (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
ECO,autobús (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
ECO,furgoneta >3500 kg,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
ECO,camión >3500 kg (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
ECO,autobús >3500 kg (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
0,turismo,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
0,motocicleta,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
0,furgoneta,LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
0,camión (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
0,autobús (servicios),LIBRE,Murcia,Murcia,En trámite,La Zona de Bajas Emisiones se encuentra en proceso de implantación.,N/A
